5.70008244e-02,2.30990851e-02,9.30892619e-03,3.93158211e-03,1.58262029e-03,1.13682809e-01
5.76691504e-02,4.15662401e-02,1.92023921e-02,8.29821884e-03,3.42232988e-03,6.35104374e-04
3.84116642e-02,5.09558902e-02,3.45024346e-02,1.90649660e-02,9.27773702e-03,6.63397924e-05
2.08053330e-02,4.36125000e-02,4.04945000e-02,2.91545830e-02,1.86991875e-02,4.74500000e-05
1.25022220e-02,3.25681113e-02,3.55780667e-02,2.94431670e-02,2.16222917e-02,2.61000000e-05
7.16396278e-03,2.23815924e-02,2.77621111e-02,2.56185742e-02,2.10560833e-02,1.34666667e-05
