5.70008244e-02,2.30990851e-02,9.30892619e-03,3.93158211e-03,1.58262029e-03,1.13682809e-01
5.76691504e-02,4.15662401e-02,1.92023921e-02,8.29821884e-03,3.42232988e-03,6.35104374e-04
3.49230289e-02,4.99380641e-02,3.61433377e-02,2.12503573e-02,1.10978211e-02,6.37503171e-05
1.87198999e-02,4.07313000e-02,3.38868500e-02,2.85481666e-02,1.85788813e-02,4.35866500e-05
1.16487110e-02,3.13788889e-02,3.50064000e-02,2.95498111e-02,2.22137417e-02,2.39555467e-05
7.06776064e-03,2.21689743e-02,2.75703179e-02,2.55030384e-02,2.09827885e-02,1.37094026e-05
